,datemissao,idedocumento,Ano,Mês,Partido,UF,Nome do Parlamentar,Descrição,Fornecedor,Valor do Documento,Valor Glosa,Valor Líquido,vlrrestituicao,Região
55030,2020-03-03 00:00:00,7029426,2020,1,PT,TO,Célio Moura,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,Vitoria Produções e Publicidades,1000.0,0.0,1000.0,,Norte
55031,2020-03-03 00:00:00,7029428,2020,2,PT,TO,Célio Moura,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,Vitoria Produções e Publicidades,1000.0,0.0,1000.0,,Norte
55032,2020-01-21 00:00:00,0,2020,1,PT,TO,Célio Moura,TELEFONIA,CELULAR FUNCIONAL,0.28,0.0,0.28,,Norte
55033,2020-02-04 00:00:00,0,2020,1,PT,TO,Célio Moura,TELEFONIA,CELULAR FUNCIONAL,16.2,0.0,16.2,,Norte
55034,2020-02-05 00:00:00,7013975,2020,1,PT,TO,Célio Moura,TELEFONIA,Claro S.A,78.48,0.0,78.48,,Norte
55035,2020-01-16 00:00:00,6999646,2020,1,PT,TO,Célio Moura,TELEFONIA,CLARO S.A.,119.99,0.0,119.99,,Norte
55036,2020-02-16 00:00:00,7029404,2020,2,PT,TO,Célio Moura,TELEFONIA,CLARO S.A.,119.99,36.0,83.99,,Norte
55037,2020-02-15 00:00:00,7029394,2020,2,PT,TO,Célio Moura,TELEFONIA,OI MOVEL S.A,119.88,0.0,119.88,,Norte
55038,2020-01-15 00:00:00,6999631,2020,1,PT,TO,Célio Moura,TELEFONIA,OI S.A. - EM RECUPERACAO JUDICIAL,119.88,0.0,119.88,,Norte
55211,2020-01-16 17:53:13,0,2020,1,PT,TO,Célio Moura,SERVIÇOS POSTAIS,CORREIOS - SEDEX CONVENCIONAL,18.06,0.0,18.06,,Norte
55212,2020-02-17 11:53:19,0,2020,2,PT,TO,Célio Moura,SERVIÇOS POSTAIS,CORREIOS - SEDEX CONVENCIONAL,48.89,0.0,48.89,,Norte
55213,2020-03-11 15:22:33,0,2020,3,PT,TO,Célio Moura,SERVIÇOS POSTAIS,CORREIOS - SEDEX CONVENCIONAL,42.06,0.0,42.06,,Norte
55214,2020-02-28 12:11:19,0,2020,2,PT,TO,Célio Moura,SERVIÇOS POSTAIS,CORREIOS - SEDEX CONVENCIONAL COM AR,919.67,0.0,919.67,,Norte
55215,2020-02-17 00:00:00,7018426,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,CG ALIMENTOS EIRELI,17.9,0.0,17.9,,Norte
55216,2020-02-20 00:00:00,7029340,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,GZ COMERCIO DE ALIMENTOS LTDA   EPP,33.4,0.0,33.4,,Norte
55217,2020-01-02 00:00:00,6995989,2020,1,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,JEANE ROSA FREIRE - ME,35.8,0.0,35.8,,Norte
55218,2020-02-13 00:00:00,7018493,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,L C DOS SANTOS,46.78,0.0,46.78,,Norte
55219,2020-02-15 00:00:00,7018488,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,L C DOS SANTOS,40.99,0.0,40.99,,Norte
55220,2020-02-08 00:00:00,7013979,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,Raja Gaúcha Churrascaria,46.0,0.0,46.0,,Norte
55221,2020-02-01 00:00:00,7014023,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,RESTAURANTE DOM VERGILIO LTDA,54.74,0.0,54.74,,Norte
55222,2020-01-17 00:00:00,7014025,2020,1,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,RESTAURANTE GABMELL LTDA-ME,31.0,0.0,31.0,,Norte
55223,2020-01-24 00:00:00,7014024,2020,1,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,RESTAURANTE GABMELL LTDA-ME,70.36,0.0,70.36,,Norte
55224,2020-02-27 00:00:00,7029409,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,RESTAURANTE PANELA DE FERRO,64.91,0.0,64.91,,Norte
55225,2020-03-02 00:00:00,7023139,2020,3,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,RMAM COMERCIO DE ALIMENTOS EIRELI ME,27.49,0.69,26.8,,Norte
55403,2020-01-07 00:00:00,6995983,2020,1,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,ROSSI & ROSSI LTDA.,56.4,0.0,56.4,,Norte
55404,2020-02-05 00:00:00,7013090,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,18.36,0.0,18.36,,Norte
55405,2020-02-12 00:00:00,7018423,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,12.99,0.0,12.99,,Norte
55406,2020-02-12 00:00:00,7012354,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,9.18,0.0,9.18,,Norte
55407,2020-03-05 00:00:00,7029304,2020,3,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SERVICO NACIONAL DE APRENDIZAGEM COMERCIAL SENAC,30.8,0.0,30.8,,Norte
55408,2020-02-04 00:00:00,7005164,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SILT SELF SERVICE EIRELI ME,31.1,0.0,31.1,,Norte
55409,2020-02-05 00:00:00,7013094,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SILT SELF SERVICE EIRELI ME,25.16,0.0,25.16,,Norte
55410,2020-02-12 00:00:00,7012358,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SILT SELF SERVICE EIRELI ME,28.7,0.0,28.7,,Norte
55411,2020-02-18 00:00:00,7018429,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SILT SELF SERVICE EIRELI ME,16.99,0.0,16.99,,Norte
55412,2020-02-03 00:00:00,7005209,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SILT SELF SERVICE EIRELI ME,16.89,0.0,16.89,,Norte
55413,2020-02-19 00:00:00,7029347,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,SILT SELF SERVICE EIRELI ME,48.0,0.0,48.0,,Norte
55414,2020-02-07 00:00:00,7013981,2020,2,PT,TO,Célio Moura,FORNECIMENTO DE ALIMENTAÇÃO DO PARLAMENTAR,Tchê Churrascaria,79.9,0.0,79.9,,Norte
55415,2020-02-08 00:00:00,7013998,2020,2,PT,TO,Célio Moura,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL EXECUTIVO LTDA,390.0,0.0,390.0,,Norte
55416,2020-02-08 00:00:00,7014000,2020,2,PT,TO,Célio Moura,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL EXECUTIVO LTDA,260.0,0.0,260.0,,Norte
55417,2020-02-08 00:00:00,7014002,2020,2,PT,TO,Célio Moura,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL EXECUTIVO LTDA,720.0,0.0,720.0,,Norte
55418,2020-02-18 00:00:00,7018486,2020,2,PT,TO,Célio Moura,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",HOTEL RESIDENCIAL ARAGUAINA LTDA - ME,489.0,0.0,489.0,,Norte
55595,2020-01-26 00:00:00,7014019,2020,1,PT,TO,Célio Moura,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",Hotel Sol Nascente,50.0,0.0,50.0,,Norte
55596,2020-01-25 00:00:00,7005988,2020,1,PT,TO,Célio Moura,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",Jiripoca Hotel,104.0,0.0,104.0,,Norte
55597,2020-01-08 00:00:00,6995988,2020,1,PT,TO,Célio Moura,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",Luana Park Hotel,200.0,0.0,200.0,,Norte
55598,2020-01-26 00:00:00,7013952,2020,1,PT,TO,Célio Moura,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",Palace Hotel Ferreira,175.0,0.0,175.0,,Norte
55599,2020-02-01 00:00:00,7005252,2020,2,PT,TO,Célio Moura,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",Pratao Hotel,120.0,0.0,120.0,,Norte
55600,2020-02-13 00:00:00,7014982,2020,2,PT,TO,Célio Moura,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R M Maltarolo ME,70.0,0.0,70.0,,Norte
55601,2020-02-13 00:00:00,7014985,2020,2,PT,TO,Célio Moura,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",R M Maltarolo ME,70.0,0.0,70.0,,Norte
55602,2020-01-27 00:00:00,7005991,2020,1,PT,TO,Célio Moura,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",VIA NORTE HOTEL,145.0,0.0,145.0,,Norte
55603,2020-02-05 00:00:00,7005827,2020,2,PT,TO,Célio Moura,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,35.74,0.0,35.74,,Norte
55604,2020-01-09 00:00:00,6999691,2020,1,PT,TO,Célio Moura,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,8.87,1.02,7.85,,Norte
55605,2020-02-04 00:00:00,7005196,2020,2,PT,TO,Célio Moura,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,5.1,0.0,5.1,,Norte
55606,2020-02-11 00:00:00,7013969,2020,2,PT,TO,Célio Moura,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,11.61,0.98,10.63,,Norte
55607,2020-03-05 00:00:00,7029415,2020,3,PT,TO,Célio Moura,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,14.75,1.0,13.75,,Norte
55608,2020-01-18 00:00:00,7006285,2020,1,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Adobe Systems Software,224.0,0.0,224.0,,Sudeste
55609,2020-02-18 00:00:00,7019944,2020,2,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Adobe Systems Software,224.0,0.0,224.0,,Sudeste
55610,2020-01-03 00:00:00,7003678,2020,1,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,ALGAR SOLUCOES EM TIC S/A,122.39,0.0,122.39,,Sudeste
55786,2020-01-27 00:00:00,7003734,2020,2,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,COND DO EDF ENSEADA OFFICE,369.51,0.0,369.51,,Sudeste
55787,2020-01-27 00:00:00,7003717,2020,1,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,EDP ESPIRITO SANTO DISTRIBUICAO DE ENERGIA S.A.,84.76,3.27,81.49,,Sudeste
55788,2019-12-31 00:00:00,7003755,2020,1,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Google Cloud Brasil Computação e Serviços de Dados Ltda,437.4,0.0,437.4,,Sudeste
55789,2020-01-31 00:00:00,7003771,2020,1,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Google Cloud Brasil Computação e Serviços de Dados Ltda,437.4,0.0,437.4,,Sudeste
55790,2020-01-25 00:00:00,7006361,2020,1,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,SOLARIS IMÓVEIS LTDA.,1100.0,0.0,1100.0,,Sudeste
55791,2020-01-05 00:00:00,7006315,2020,1,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Strikingly,81.03,0.0,81.03,,Sudeste
55792,2020-02-05 00:00:00,7009525,2020,2,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,Strikingly,84.88,0.0,84.88,,Sudeste
55793,2019-12-12 00:00:00,6983142,2020,1,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,TRANSFORMANDO TECNOLOGIA LTDA,800.0,0.0,800.0,,Sudeste
55794,2020-02-11 00:00:00,7011973,2020,2,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,TRANSFORMANDO TECNOLOGIA LTDA,800.0,0.0,800.0,,Sudeste
55795,2020-01-07 00:00:00,7003690,2020,1,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,VITÓRIA TECNOLOGIA DA INFORMAÇÃO LTDA,650.0,0.0,650.0,,Sudeste
55796,2020-02-05 00:00:00,7008020,2020,2,PSB,ES,Felipe Rigoni,MANUTENÇÃO DE ESCRITÓRIO DE APOIO À ATIVIDADE PARLAMENTAR,VITÓRIA TECNOLOGIA DA INFORMAÇÃO LTDA,650.0,0.0,650.0,,Sudeste
55797,2020-02-13 00:00:00,7017443,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO AEROPORTO LTDA,50.0,0.0,50.0,,Sudeste
55798,2020-02-17 00:00:00,7020016,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO JK LTDA,40.0,0.0,40.0,,Sudeste
55799,2020-01-15 00:00:00,7005513,2020,1,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,AUTO POSTO JUPTER LTDA,230.91,0.0,230.91,,Sudeste
55800,2020-02-06 00:00:00,7009691,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.0,0.0,100.0,,Sudeste
55801,2020-02-04 00:00:00,7009681,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.0,0.0,100.0,,Sudeste
55976,2020-02-11 00:00:00,7012232,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,200.0,0.0,200.0,,Sudeste
55977,2020-02-17 00:00:00,7020009,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.0,0.0,100.0,,Sudeste
55978,2020-02-19 00:00:00,7020104,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,CASCOL COMBUSTIVEIS PARA VEICULOS LTDA,100.0,0.0,100.0,,Sudeste
55979,2020-01-28 00:00:00,7005836,2020,1,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,DISVECO LTDA,255.71,58.31,197.4,,Sudeste
55980,2020-02-10 00:00:00,7012247,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,EXITO AUTO POSTO LTDA,40.0,0.0,40.0,,Sudeste
55981,2020-01-30 00:00:00,7005543,2020,1,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,JS PETROLEO E COMERCIO LTDA,237.48,0.0,237.48,,Sudeste
55982,2020-02-13 00:00:00,7022589,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,JS PETROLEO E COMERCIO LTDA,231.59,0.0,231.59,,Sudeste
55983,2020-02-03 00:00:00,7006033,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,MARLIM COMBUSTIVEIS LTDA,50.0,0.0,50.0,,Sudeste
55984,2020-02-17 00:00:00,7020116,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,PH - COMERCIO DERIVADOS DE PETROLEO EIRELI,30.0,0.0,30.0,,Sudeste
55985,2020-03-02 00:00:00,7022604,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,PH - COMERCIO DERIVADOS DE PETROLEO EIRELI,200.0,0.0,200.0,,Sudeste
55986,2020-01-27 00:00:00,7005522,2020,1,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO CHAMPAGNAT LTDA,238.0,0.0,238.0,,Sudeste
55987,2020-02-05 00:00:00,7022592,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO CHAMPAGNAT LTDA,250.0,0.0,250.0,,Sudeste
55988,2020-01-22 00:00:00,7005516,2020,1,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO CHAMPAGNAT LTDA,228.48,0.0,228.48,,Sudeste
55989,2020-02-20 00:00:00,7022595,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO CHAMPAGNAT LTDA,246.52,0.0,246.52,,Sudeste
55990,2020-01-10 00:00:00,7009671,2020,1,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO DE COMBUSTIVEIS 310 SUL LTDA,50.0,0.0,50.0,,Sudeste
55991,2020-02-04 00:00:00,7005871,2020,2,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,POSTO DE COMBUSTIVEL GUERREIRINHO LTDA,50.0,0.0,50.0,,Sudeste
56165,2020-01-16 00:00:00,7005539,2020,1,PSB,ES,Felipe Rigoni,COMBUSTÍVEIS E LUBRIFICANTES.,W A - AUTO CENTER LTDA ME,140.0,0.0,140.0,,Sudeste
56166,2020-02-04 00:00:00,7003763,2020,2,PSB,ES,Felipe Rigoni,"CONSULTORIAS, PESQUISAS E TRABALHOS TÉCNICOS.",ARENA DIGITAL TECNOLOGIA DA INFORMACAO LTDA,5320.0,0.0,5320.0,,Sudeste
56167,2020-02-04 00:00:00,7010078,2020,2,PSB,ES,Felipe Rigoni,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,GRAFITUSA S/A,2100.0,0.0,2100.0,,Sudeste
56168,2020-02-04 00:00:00,7004718,2020,1,PSB,ES,Felipe Rigoni,DIVULGAÇÃO DA ATIVIDADE PARLAMENTAR.,VALUES COMUNICACAO LTDA,2700.0,0.0,2700.0,,Sudeste
56169,2020-02-02 00:00:00,7010910,2020,2,PSB,ES,Felipe Rigoni,TELEFONIA,ALGAR SOLUCOES EM TIC S/A,125.16,0.0,125.16,,Sudeste
56171,2020-01-14 00:00:00,7003704,2020,1,PSB,ES,Felipe Rigoni,ASSINATURA DE PUBLICAÇÕES,EDITORA GLOBO S/A,59.9,0.0,59.9,,Sudeste
56172,2020-02-14 00:00:00,7019902,2020,2,PSB,ES,Felipe Rigoni,ASSINATURA DE PUBLICAÇÕES,EDITORA GLOBO S/A,59.0,0.0,59.0,,Sudeste
56173,2020-02-07 00:00:00,7008883,2020,1,PSB,ES,Felipe Rigoni,ASSINATURA DE PUBLICAÇÕES,S.A O ESTADO DE S.PAULO,21.9,0.0,21.9,,Sudeste
56174,2020-02-19 00:00:00,7020064,2020,2,PSB,ES,Felipe Rigoni,ASSINATURA DE PUBLICAÇÕES,S.A O ESTADO DE S.PAULO,21.9,0.0,21.9,,Sudeste
56175,2020-02-17 00:00:00,7017396,2020,2,PSB,ES,Felipe Rigoni,"HOSPEDAGEM ,EXCETO DO PARLAMENTAR NO DISTRITO FEDERAL.",ATLANTICA HOTELS INTERNATIONAL BRASIL LTDA,288.0,0.0,288.0,,Sudeste
56176,2020-02-15 00:00:00,7014784,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",99 POP,62.12,2.0,60.12,,Sudeste
56177,2020-02-17 00:00:00,7014637,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",99 POP,39.0,2.0,37.0,,Sudeste
56178,2020-02-17 00:00:00,7018117,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",99 POP,24.0,0.87,23.13,,Sudeste
56179,2020-01-03 00:00:00,7004017,2020,1,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",CENTRO DE GESTÃO DE MEIOS DE PGTO. LTDA. - SEM PARAR,56.8,0.0,56.8,,Sudeste
56180,2020-01-28 00:00:00,7021017,2020,1,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ECO101 CONCESSIONARIA DE RODOVIAS S/A,4.1,0.0,4.1,,Sudeste
56347,2020-01-28 00:00:00,7021019,2020,1,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ECO101 CONCESSIONARIA DE RODOVIAS S/A,4.2,0.0,4.2,,Sudeste
56348,2020-01-27 00:00:00,7005665,2020,1,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ECO101 CONCESSIONARIA DE RODOVIAS S/A,4.2,0.0,4.2,,Sudeste
56349,2020-01-27 00:00:00,7005650,2020,1,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ECO101 CONCESSIONARIA DE RODOVIAS S/A,4.1,0.0,4.1,,Sudeste
56350,2020-01-01 00:00:00,7005634,2020,1,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ECO101 CONCESSIONARIA DE RODOVIAS S/A,4.1,0.0,4.1,,Sudeste
56351,2020-01-28 00:00:00,7005640,2020,1,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ECO101 CONCESSIONARIA DE RODOVIAS S/A,4.2,0.0,4.2,,Sudeste
56352,2020-01-10 00:00:00,7005595,2020,1,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",ECO101 CONCESSIONARIA DE RODOVIAS S/A,4.5,0.0,4.5,,Sudeste
56353,2020-02-04 00:00:00,7009518,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,31.81,0.99,30.82,,Sudeste
56354,2020-02-09 00:00:00,7010103,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,9.59,0.07,9.52,,Sudeste
56355,2020-02-10 00:00:00,7010135,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,10.01,0.2,9.81,,Sudeste
56356,2020-02-10 00:00:00,7010122,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,11.35,0.14,11.21,,Sudeste
56357,2020-02-10 00:00:00,7010169,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,12.6,0.0,12.6,,Sudeste
56358,2020-02-10 00:00:00,7010116,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,25.29,0.59,24.7,,Sudeste
56359,2020-02-10 00:00:00,7010157,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,7.77,0.0,7.77,,Sudeste
56360,2020-02-11 00:00:00,7010176,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,11.56,0.0,11.56,,Sudeste
56533,2020-02-11 00:00:00,7011948,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,21.3,1.01,20.29,,Sudeste
56534,2020-02-11 00:00:00,7010180,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,24.46,0.41,24.05,,Sudeste
56535,2020-02-13 00:00:00,7016741,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,13.68,1.0,12.68,,Sudeste
56536,2020-02-13 00:00:00,7016755,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,74.64,0.0,74.64,,Sudeste
56537,2020-02-14 00:00:00,7016774,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,13.49,0.0,13.49,,Sudeste
56538,2020-02-15 00:00:00,7014665,2020,2,PSB,ES,Felipe Rigoni,"SERVIÇO DE TÁXI, PEDÁGIO E ESTACIONAMENTO",UBER DO BRASIL TECNOLOGIA LTDA.,84.88,0.0,84.88,,Sudeste
